x,y,z,yaw,velocity,change_flag
338.8258361816406,-122.65658569335938,0.0,89.96538543701172,4.3,0
338.8270263671875,-120.65658569335938,0.0,89.96538543701172,4.3,0
338.8282470703125,-118.65625,0.0,-270.03460693359375,4.3,0
338.8294372558594,-116.65625,0.0,-270.03460693359375,4.3,0
338.8306579589844,-114.65625,0.0,-270.03460693359375,4.3,0
338.8318786621094,-112.65625,0.0,-270.03460693359375,4.3,0
338.83306884765625,-110.65625,0.0,-270.03460693359375,4.3,0
338.83428955078125,-108.65625,0.0,-270.03460693359375,4.3,0
338.8354797363281,-106.65625,0.0,-270.03460693359375,4.3,0
338.8367004394531,-104.65625,0.0,-270.03460693359375,4.3,0
338.837890625,-102.65625,0.0,-270.03460693359375,4.3,0
338.839111328125,-100.65625,0.0,-270.03460693359375,4.3,0
